,selected_image_indices,value,selected_image_names,selected_images
100,3578,0.05070266,COVID-1630.png,"[[143 137 136 ... 117 117 116]
 [141 137 134 ... 119 115 117]
 [140 136 133 ... 121 115 117]
 ...
 [166 153 141 ... 146 137 127]
 [161 158 154 ... 151 136 130]
 [153 159 159 ... 138 128 121]]"
101,584,0.050656382,Normal-129.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
102,5977,0.050479367,COVID-1553.png,"[[177 176 176 ... 185 186 187]
 [179 178 178 ... 184 185 186]
 [182 182 182 ... 184 184 184]
 ...
 [163 164 167 ... 221 221 221]
 [163 164 167 ... 221 221 221]
 [163 165 168 ... 221 221 221]]"
103,7708,0.050426044,Lung_Opacity-1228.png,"[[  2   2   2 ... 246 243 219]
 [  2   2   2 ... 245 242 218]
 [  2   2   2 ... 243 243 218]
 ...
 [  2   2   2 ... 165 169 159]
 [  2   2   2 ... 173 178 168]
 [  2   2   2 ... 164 166 155]]"
104,1487,0.05025924,Normal-5746.png,"[[244 240 234 ... 238 239 224]
 [230 227 222 ... 224 226 212]
 [220 215 193 ... 209 211 200]
 ...
 [ 13  11   9 ...  10   9   5]
 [ 13  11   9 ...  10   9   5]
 [ 14  11   9 ...  10   9   5]]"
105,8794,0.050156273,Lung_Opacity-1892.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
106,2664,0.05005976,Normal-3508.png,"[[  4   1   0 ...  15  37  63]
 [  2   0   0 ...   4  13  29]
 [  2   0   0 ...   0   2   8]
 ...
 [102  86  73 ... 193 220 221]
 [109  93  80 ... 197 224 222]
 [115 100  88 ... 201 226 224]]"
107,5226,0.04991563,COVID-1722.png,"[[ 80  79  77 ...  64  65  64]
 [ 88  87  84 ...  69  68  69]
 [ 95  92  90 ...  78  76  76]
 ...
 [206 206 205 ... 202 205 202]
 [208 209 211 ... 203 203 195]
 [213 220 223 ... 194 190 184]]"
108,2239,0.049802147,Normal-5887.png,"[[1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 ...
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]]"
109,8605,0.04971382,Lung_Opacity-4461.png,"[[ 39  42  42 ...   2   2   2]
 [160 177 179 ...   6   7   6]
 [187 207 210 ...   7   8   7]
 ...
 [196 216 214 ... 198 194 174]
 [190 209 208 ... 194 189 170]
 [165 181 180 ... 169 165 148]]"
110,1489,0.04959634,Normal-1018.png,"[[  0   0   0 ...  81  91 117]
 [  0   0   0 ...  79  90 115]
 [  0   0   0 ...  78  89 113]
 ...
 [  0   0   0 ...   0   1   8]
 [  0   0   0 ...   0   1   8]
 [  0   0   0 ...   0   2   9]]"
111,3721,0.049502444,COVID-450.png,"[[ 39   6   0 ...   0   0   0]
 [ 39   6   0 ...   0   0   0]
 [ 39   6   0 ...   0   0   0]
 ...
 [ 76 170 211 ... 162 146 119]
 [ 76 170 211 ... 160 150 120]
 [ 76 172 214 ... 162 153 122]]"
112,990,0.04942138,Normal-10017.png,"[[253 250 247 ... 241 241 242]
 [250 247 245 ... 240 241 240]
 [247 245 244 ... 241 240 240]
 ...
 [249 250 249 ... 247 246 247]
 [250 249 249 ... 247 247 247]
 [250 249 249 ... 247 247 248]]"
113,6117,0.049336042,Lung_Opacity-6005.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
114,5781,0.04926103,COVID-552.png,"[[ 0  0  0 ... 23 19 15]
 [ 0  0  0 ... 22 18 14]
 [ 0  0  0 ... 21 17 13]
 ...
 [ 0  0  0 ...  2  2  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
115,3991,0.049099375,COVID-1943.png,"[[ 5  5  5 ...  3  3  3]
 [ 5  5  5 ...  3  4  4]
 [ 5  5  5 ...  3  4  4]
 ...
 [76 81 86 ...  5  5  6]
 [77 82 87 ...  5  5  6]
 [79 84 89 ...  5  5  6]]"
116,5400,0.0490071,COVID-1881.png,"[[ 78  80  81 ...  71  70  71]
 [ 78  80  81 ...  69  68  68]
 [ 77  79  81 ...  69  69  67]
 ...
 [191 196 197 ... 121 119 122]
 [190 195 197 ... 122 125 136]
 [189 194 195 ... 118 118 119]]"
117,5817,0.04891761,COVID-1508.png,"[[14 14 14 ... 13 13 13]
 [14 14 14 ... 13 13 13]
 [14 14 14 ... 13 13 13]
 ...
 [15 15 15 ... 14 14 14]
 [15 15 15 ... 14 14 14]
 [15 15 15 ... 14 14 14]]"
118,550,0.048815086,Normal-142.png,"[[12 14 16 ... 62 58 55]
 [11 13 15 ... 59 56 53]
 [10 12 14 ... 56 53 50]
 ...
 [14 17 19 ... 22 21 22]
 [14 17 19 ... 21 21 21]
 [15 17 18 ... 21 20 21]]"
119,3142,0.04871256,COVID-300.png,"[[254 248 249 ... 253 254 252]
 [255 251 252 ... 201 198 192]
 [255 253 254 ... 119 112 109]
 ...
 [252 253 254 ... 234 234 237]
 [253 254 253 ... 251 251 254]
 [255 255 254 ... 254 253 255]]"
120,2494,0.048609816,Normal-7692.png,"[[ 27  18  11 ...  84  91  96]
 [ 26  17  10 ...  56  64  72]
 [ 26  16  10 ...  37  45  54]
 ...
 [ 46  41  36 ... 104 119 135]
 [ 48  43  37 ... 104 119 136]
 [ 50  45  40 ... 104 121 137]]"
121,4018,0.048454992,COVID-2814.png,"[[ 58  42  33 ...  37  69  98]
 [ 43  33  28 ...  31  44  74]
 [ 35  29  27 ...  31  42  58]
 ...
 [ 47  46  43 ... 169 172 175]
 [ 44  48  49 ... 193 194 196]
 [ 38  43  51 ... 190 191 192]]"
122,1548,0.04830727,Normal-3468.png,"[[224 223 222 ... 229 229 230]
 [217 216 215 ... 227 228 228]
 [209 208 208 ... 224 225 224]
 ...
 [101  81  61 ...  34  31  29]
 [105  83  66 ...  34  31  30]
 [129 101  84 ...  34  32  30]]"
123,2025,0.048188392,Normal-193.png,"[[125 118 116 ...  20  20  20]
 [135 122 116 ...  20  19  22]
 [146 128 117 ...  20  21  23]
 ...
 [  8   7   7 ...   0   1   2]
 [  9   7   6 ...   0   1   1]
 [  7   8   8 ...   1   1   2]]"
124,1169,0.048115503,Normal-2330.png,"[[  6   6   6 ...   3   9  14]
 [  6   6   6 ...   3   9  14]
 [  6   6   6 ...   2   8  13]
 ...
 [ 26  33  45 ... 107 112 106]
 [ 36  46  59 ... 121 125 116]
 [ 46  59  73 ... 134 140 130]]"
125,7796,0.04806641,Lung_Opacity-1225.png,"[[ 1  2  2 ...  6  6  6]
 [ 1  2  2 ...  6  6  6]
 [ 1  2  2 ...  6  6  6]
 ...
 [ 2  3  3 ... 13 13 13]
 [ 2  3  3 ... 13 13 12]
 [ 3  3  3 ...  8  9  8]]"
126,5181,0.0479415,COVID-461.png,"[[  0   0   0 ...   0  13  80]
 [  0   0   0 ...   0  13  80]
 [  0   0   0 ...   0  13  81]
 ...
 [ 65  80  90 ... 130 134 177]
 [ 64  79  89 ... 137 140 174]
 [ 68  82  92 ... 142 145 174]]"
127,3348,0.04786554,COVID-115.png,"[[32 33 34 ... 60 65 66]
 [34 36 38 ... 75 75 69]
 [33 35 37 ... 75 73 66]
 ...
 [ 2  1  1 ...  1  1  3]
 [ 2  2  2 ...  2  2  3]
 [ 6  2  1 ...  2  3  5]]"
128,185,0.047749836,Normal-2341.png,"[[ 17   7   2 ... 110 109 108]
 [  9   2   0 ... 112 108 107]
 [  7   1   0 ... 115 110 107]
 ...
 [112 113 116 ... 151 148 146]
 [114 115 118 ... 150 148 146]
 [116 118 119 ... 150 148 146]]"
129,6928,0.047696706,Lung_Opacity-5648.png,"[[ 3  5  6 ...  6  6  6]
 [ 4  6  6 ...  7  7  7]
 [ 3  5  6 ...  6  5  6]
 ...
 [22 37 37 ... 23 39 41]
 [19 33 33 ... 18 34 39]
 [13 20 21 ... 10 17 21]]"
130,3793,0.047587052,COVID-707.png,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [ 94 107 126 ...   5   1   0]
 [ 94 106 131 ...   5   2   0]
 [ 95 107 130 ...   6   3   1]]"
131,3779,0.047544397,COVID-1825.png,"[[136  70  58 ...  56  69 135]
 [109  26  12 ...  10  26 104]
 [105  22   5 ...   4  19  99]
 ...
 [140  79  67 ...  79  88 139]
 [146  87  76 ...  89  98 148]
 [183 143 138 ... 147 153 187]]"
132,2588,0.047462963,Normal-1056.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
133,1154,0.047386575,Normal-9003.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
134,8678,0.047294278,Lung_Opacity-4551.png,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ... 186 184 182]
 [  0   0   0 ... 177 176 174]
 [  0   0   0 ... 120 119 118]]"
135,5461,0.047235083,COVID-2179.png,"[[34  6  0 ...  0  6 34]
 [34  6  0 ...  0  6 34]
 [34  6  0 ...  0  6 34]
 ...
 [34  6  0 ...  0  6 34]
 [34  6  0 ...  0  6 34]
 [34  6  0 ...  0  6 34]]"
136,1748,0.047181323,Normal-480.png,"[[52 76 88 ... 74 66 57]
 [21 44 59 ... 73 64 57]
 [ 9 31 49 ... 70 62 56]
 ...
 [35 35 35 ... 26 26 28]
 [35 34 34 ... 25 26 28]
 [35 34 34 ... 26 26 27]]"
137,4857,0.04711675,COVID-2122.png,"[[239 238 238 ...  79  79  81]
 [237 235 235 ...  67  66  68]
 [235 235 236 ...  57  57  59]
 ...
 [192  69  48 ... 208 208 208]
 [192  66  48 ... 214 214 215]
 [196  63  38 ... 241 242 243]]"
138,4767,0.04702659,COVID-964.png,"[[138 134 132 ... 146 209 250]
 [ 65  60  57 ...  88 179 246]
 [ 49  47  45 ...  71 172 245]
 ...
 [194 211 217 ... 244 248 252]
 [217 225 227 ... 247 250 253]
 [251 252 251 ... 249 251 252]]"
139,7618,0.046959203,Lung_Opacity-1410.png,"[[ 11  14  18 ...  17  15  13]
 [ 29  36  45 ...  47  42  35]
 [ 34  40  49 ...  57  52  43]
 ...
 [ 15  15  14 ... 119 127 119]
 [ 14  16  15 ... 115 122 115]
 [ 12  14  13 ...  95 100  97]]"
140,7732,0.04683791,Lung_Opacity-4604.png,"[[20  5  0 ...  3  4  4]
 [ 4  1  0 ...  1  2  2]
 [ 0  0  0 ...  1  1  0]
 ...
 [ 2  1  1 ...  1  1  0]
 [ 2  1  1 ...  1  1  1]
 [ 3  1  1 ...  1  1  1]]"
141,8721,0.046766557,Lung_Opacity-4225.png,"[[  5   8   9 ...   9   9   9]
 [  6  10  11 ...  10  10  10]
 [  6   9  10 ...  10  10  10]
 ...
 [ 10  11   9 ...  70  91 106]
 [  7   9   9 ...  43  58  71]
 [  4   7   6 ...  27  35  40]]"
142,1592,0.04660753,Normal-72.png,"[[60 58 56 ...  0  0  0]
 [59 58 55 ...  0  0  0]
 [59 58 55 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
143,4656,0.046541896,COVID-1644.png,"[[ 49  56  86 ...  73  73  73]
 [ 40  53  82 ... 113 107  96]
 [ 39  55  81 ... 177 158 112]
 ...
 [196 193 188 ... 181 171 171]
 [160 156 151 ... 192 181 176]
 [ 73  71  71 ... 196 189 185]]"
144,5299,0.046507858,COVID-2803.png,"[[3 1 1 ... 1 1 0]
 [3 1 1 ... 1 1 0]
 [2 1 1 ... 1 0 0]
 ...
 [3 1 0 ... 0 0 1]
 [3 2 1 ... 0 0 0]
 [3 2 1 ... 1 1 1]]"
145,1738,0.04641751,Normal-1940.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
146,3007,0.046379775,COVID-2271.png,"[[221 249 255 ... 255 249 221]
 [221 250 255 ... 255 250 221]
 [221 249 251 ... 239 252 223]
 ...
 [209 136 105 ...  42 163 230]
 [223 176 127 ...  67 208 226]
 [225 224 164 ... 114 251 220]]"
147,3328,0.046314012,COVID-289.png,"[[239 201 180 ... 188 205 245]
 [136  98  76 ...  85 141 218]
 [ 71  34  13 ...  24  96 205]
 ...
 [173 198 213 ... 204 218 244]
 [219 234 242 ... 234 239 253]
 [248 253 255 ... 249 249 254]]"
148,7416,0.046257544,Lung_Opacity-2813.png,"[[  7   8   7 ...   7   7   6]
 [ 17  19  19 ...  17  18  16]
 [ 19  21  22 ...  19  19  18]
 ...
 [196 217 193 ... 187 202 197]
 [194 213 192 ... 176 186 181]
 [169 186 170 ... 153 158 149]]"
149,7859,0.04615984,Lung_Opacity-158.png,"[[ 1  1  1 ... 32 28 26]
 [ 1  1  1 ... 38 35 33]
 [ 1  1  1 ... 42 39 37]
 ...
 [13 11  8 ...  8  8  7]
 [11 11  9 ...  8  9  8]
 [ 9  9  7 ...  6  7  6]]"
150,297,0.046089187,Normal-8333.png,"[[  0   0   0 ...  33  32  33]
 [  0   0   0 ...   5   5   5]
 [  0   0   0 ...   0   0   0]
 ...
 [143 149 156 ... 140 131 124]
 [140 147 154 ... 138 130 124]
 [139 144 152 ... 137 130 121]]"
151,3077,0.046015892,COVID-2906.png,"[[101  95  92 ...  55  56  58]
 [ 99  93  88 ...  44  45  51]
 [ 93  87  81 ...  39  40  46]
 ...
 [ 92  83  76 ...  40  41  43]
 [ 92  83  75 ...  39  41  43]
 [ 88  80  73 ...  39  42  43]]"
152,1650,0.04597286,Normal-269.png,"[[11 18 25 ... 72 70 68]
 [10 15 23 ... 70 67 66]
 [10 14 23 ... 70 68 65]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
153,5131,0.04593207,COVID-1530.png,"[[ 52  53  52 ... 194 189 174]
 [ 52  53  52 ... 217 207 190]
 [ 61  60  58 ... 218 208 191]
 ...
 [185 195 198 ... 213 188 164]
 [187 196 198 ... 217 190 164]
 [182 198 197 ... 219 193 165]]"
154,8383,0.0458631,Lung_Opacity-1101.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
155,3460,0.045767505,COVID-1500.png,"[[138 133 132 ...  63  67  67]
 [140 130 130 ...  70  74  74]
 [142 134 133 ...  79  78  75]
 ...
 [146 143 145 ... 162 160 156]
 [145 144 145 ... 157 159 156]
 [138 142 143 ... 159 160 155]]"
156,988,0.045689162,Normal-1200.png,"[[44 54 53 ... 18 18 15]
 [46 57 58 ... 19 20 19]
 [46 60 60 ... 23 24 23]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
157,4967,0.045661084,COVID-465.png,"[[25 24 23 ... 28 28 29]
 [28 27 26 ... 31 30 32]
 [27 27 26 ... 31 31 31]
 ...
 [96 94 92 ... 90 95 97]
 [93 91 90 ... 88 93 95]
 [82 81 79 ... 77 82 85]]"
158,5560,0.045606066,COVID-184.png,"[[27 25 38 ... 29 29 27]
 [27 25 37 ... 30 30 28]
 [26 24 35 ... 31 30 29]
 ...
 [27 22 45 ... 68 62 39]
 [27 26 28 ... 33 32 29]
 [28 27 27 ... 24 25 26]]"
159,6295,0.045555715,Lung_Opacity-1478.png,"[[  2   4   3 ...  50  72 136]
 [  2   3   2 ...  55  72 136]
 [  1   2   1 ...  61  71 135]
 ...
 [ 58  88 101 ...  30  47  51]
 [ 56  85  97 ...  26  38  48]
 [ 38  60  68 ...  16  20  28]]"
160,7538,0.045429222,Lung_Opacity-5.png,"[[130  79  40 ... 194 197 188]
 [ 71  37  16 ... 178 182 176]
 [ 40  17   5 ... 114 130 142]
 ...
 [  6   6   6 ... 178 198 205]
 [  8   7   6 ... 182 202 208]
 [ 11   9   8 ... 184 203 209]]"
161,1914,0.04538794,Normal-584.png,"[[24 31 42 ... 70 66 61]
 [24 31 43 ... 71 67 61]
 [23 32 44 ... 70 66 61]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
162,4270,0.045382645,COVID-479.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
163,5803,0.045334965,COVID-1851.png,"[[165 166 161 ... 173 189 218]
 [172 169 162 ... 177 190 219]
 [181 177 172 ... 179 189 210]
 ...
 [192 202 207 ... 188 199 197]
 [189 203 206 ... 187 197 196]
 [193 206 210 ... 194 201 201]]"
164,4905,0.045239866,COVID-1741.png,"[[25 25 25 ... 47 48 49]
 [27 28 28 ... 51 52 54]
 [28 28 27 ... 50 51 53]
 ...
 [32 32 32 ... 35 35 35]
 [31 31 31 ... 34 34 34]
 [28 28 28 ... 31 31 31]]"
165,5784,0.04520866,COVID-1076.png,"[[ 49  98 105 ... 104 104 105]
 [ 49  98 105 ... 104 104 105]
 [ 48  98 105 ... 104 103 104]
 ...
 [ 73 170 191 ... 187 195 200]
 [ 74 171 192 ... 186 193 198]
 [ 74 172 192 ... 185 192 196]]"
166,5555,0.04516707,COVID-481.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
167,5062,0.045081735,COVID-2472.png,"[[ 58  28  19 ...   0   6  35]
 [ 53  23  13 ...   0   5  30]
 [ 50  19   9 ...   0   5  29]
 ...
 [252 254 255 ... 250 249 249]
 [253 255 255 ... 251 250 250]
 [253 255 255 ... 251 251 251]]"
168,604,0.044981748,Normal-2564.png,"[[14  6  2 ... 19 32 41]
 [12  5  2 ...  6 12 15]
 [12  6  2 ...  2  3  5]
 ...
 [ 3  2  1 ...  6 17 33]
 [ 4  3  2 ...  7 19 33]
 [ 6  4  3 ...  9 20 34]]"
169,913,0.044949677,Normal-819.png,"[[14 15 18 ...  0  0  0]
 [12 13 16 ...  0  0  0]
 [12 13 15 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
170,8477,0.044899765,Lung_Opacity-5970.png,"[[228 224 219 ... 217 219 209]
 [216 211 205 ... 206 208 196]
 [179 161 146 ... 194 195 185]
 ...
 [155 145 136 ...  10  14  20]
 [156 146 139 ...  10  14  21]
 [158 148 141 ...  10  14  21]]"
171,8262,0.044866875,Lung_Opacity-6002.png,"[[ 13  15  16 ...  15   7   0]
 [ 14  16  18 ...  17   8   0]
 [ 14  16  17 ...  16   7   0]
 ...
 [ 32  49  62 ... 148  66   0]
 [ 30  48  62 ... 147  64   0]
 [ 27  43  55 ... 133  58   0]]"
172,4044,0.044821285,COVID-1515.png,"[[136 137 130 ... 152 153 151]
 [138 143 143 ... 140 145 143]
 [133 140 148 ... 137 136 133]
 ...
 [128 136 150 ... 167 165 160]
 [132 140 147 ... 166 163 159]
 [139 142 144 ... 164 162 158]]"
173,7869,0.044790454,Lung_Opacity-1489.png,"[[  6   8   9 ...   7   6   6]
 [  6   9   8 ...   7   6   6]
 [  5   7   8 ...   7   6   6]
 ...
 [106 175 195 ... 191 189 185]
 [100 166 186 ... 180 178 174]
 [ 69 112 123 ... 119 117 116]]"
174,12,0.04469309,Normal-8377.png,"[[2 2 2 ... 2 2 2]
 [2 2 2 ... 2 2 2]
 [2 2 2 ... 2 2 2]
 ...
 [2 2 2 ... 2 2 2]
 [2 2 2 ... 2 2 2]
 [2 2 2 ... 2 2 2]]"
175,3657,0.04467522,COVID-320.png,"[[250 254 239 ... 241 235 241]
 [255 245 199 ... 143 176 220]
 [255 241 167 ...  59 124 200]
 ...
 [250 244 216 ... 123 154 200]
 [249 246 228 ... 172 188 221]
 [254 254 245 ... 230 233 252]]"
176,510,0.04458558,Normal-508.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
177,3151,0.044583615,COVID-1237.png,"[[254 251 251 ... 255 255 255]
 [249 251 255 ... 249 249 249]
 [251 255 250 ... 151 150 148]
 ...
 [255 255 232 ...  37  34  36]
 [254 255 232 ...   6   3   8]
 [252 255 238 ...  19  17  23]]"
178,6418,0.044478163,Lung_Opacity-690.png,"[[ 85  57  50 ...  28  27  27]
 [ 57  51  49 ...  29  29  28]
 [ 51  50  48 ...  29  29  29]
 ...
 [ 54  57  77 ... 118 124 125]
 [ 51  52  74 ... 123 132 138]
 [ 48  49  71 ...  95 108 123]]"
179,4260,0.04443876,COVID-622.png,"[[ 49  92 112 ...  36  35  37]
 [ 49  51  53 ...  36  35  36]
 [ 50  46  45 ...  36  36  35]
 ...
 [198 198 199 ... 188 189 187]
 [199 199 198 ... 187 189 187]
 [199 198 198 ... 188 188 189]]"
180,4203,0.044330627,COVID-529.png,"[[198 191 183 ... 150 147 145]
 [192 184 173 ... 133 132 130]
 [180 170 156 ... 111 111 110]
 ...
 [ 79  79  78 ...  74  67  63]
 [ 77  78  78 ...  74  67  63]
 [ 77  77  77 ...  73  67  63]]"
181,1155,0.04429845,Normal-122.png,"[[36 45 52 ... 21  6  7]
 [36 44 51 ... 17  5  8]
 [34 43 51 ... 13  4  7]
 ...
 [20 20 19 ... 16 16 18]
 [20 20 19 ... 16 16 17]
 [20 21 20 ... 17 16 18]]"
182,6665,0.044206638,Lung_Opacity-602.png,"[[177 139  88 ...   4   4   3]
 [138  89  45 ...   4   4   3]
 [120  71  31 ...   4   4   3]
 ...
 [149  90  40 ...   4   4   3]
 [152  92  43 ...   5   5   4]
 [156  93  47 ...   7   6   4]]"
183,2686,0.044181656,Normal-8325.png,"[[213 196 183 ... 255 250 226]
 [134 113  96 ... 249 248 226]
 [ 71  53  38 ... 171 181 176]
 ...
 [ 12  12  12 ...  13  15  16]
 [ 12  12  12 ...  14  17  17]
 [ 13  12  12 ...  15  19  19]]"
184,5243,0.044130314,COVID-2544.png,"[[30  5  0 ...  0  5 30]
 [30  5  0 ...  0  5 30]
 [30  5  0 ...  0  5 30]
 ...
 [30  5  0 ...  0  5 30]
 [30  5  0 ...  0  5 30]
 [30  5  0 ...  0  5 30]]"
185,8324,0.044107404,Lung_Opacity-2173.png,"[[171 190 189 ...  37  35  29]
 [196 219 216 ...  40  36  31]
 [201 223 220 ...  37  35  32]
 ...
 [ 29  26  20 ...  14  15  14]
 [ 19  21  20 ...  12  13  12]
 [ 10  13  13 ...  10  11  10]]"
186,5580,0.04404135,COVID-2930.png,"[[ 12  12  12 ... 195 207 138]
 [  2   2   2 ... 198 203 131]
 [  0   0   0 ... 201 202 130]
 ...
 [ 16  15  15 ...  57  63  51]
 [ 18  17  17 ...  68  76  61]
 [ 28  27  27 ... 121 131 100]]"
187,3120,0.0439937,COVID-1063.png,"[[101 103 107 ... 196 184 175]
 [103 104 107 ... 189 175 166]
 [110 111 112 ... 181 169 162]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]"
188,4281,0.043976426,COVID-2847.png,"[[  0   0   0 ...  99 107 122]
 [  0   0   0 ...  90  98 114]
 [  0   0   0 ...  91 100 115]
 ...
 [  0   0   0 ... 193 190 191]
 [  0   0   0 ... 194 192 193]
 [  0   0   0 ... 195 196 198]]"
189,1486,0.043908622,Normal-1063.png,"[[ 2  2  5 ... 44 45 40]
 [ 2  1  4 ... 46 44 38]
 [ 2  1  4 ... 43 39 36]
 ...
 [ 0  0  0 ...  1  0  0]
 [ 0  0  0 ...  1  0  0]
 [ 0  0  0 ...  1  0  0]]"
190,4111,0.043883387,COVID-2555.png,"[[ 91 112 104 ...  24  24  24]
 [ 46  54  48 ...   4   4   4]
 [ 23  25  21 ...  47  47  46]
 ...
 [ 33  42  40 ...  41  41  42]
 [ 40  52  53 ...  56  55  58]
 [ 53  63  65 ...  89  90  90]]"
191,845,0.043858938,Normal-2384.png,"[[ 1  1  1 ...  2  2  1]
 [ 1  1  1 ...  2  2  2]
 [ 1  1  1 ...  2  2  2]
 ...
 [39 53 66 ...  5  1  1]
 [38 51 63 ...  2  1  1]
 [35 45 55 ...  1  1  1]]"
192,5448,0.043739773,COVID-1642.png,"[[228 228 229 ... 217 217 219]
 [230 227 228 ... 216 219 222]
 [231 225 218 ... 222 225 227]
 ...
 [ 72  63  61 ...  91  97  94]
 [ 75  64  62 ...  91  95  93]
 [ 78  68  64 ...  93  96  94]]"
193,6406,0.043692946,Lung_Opacity-3642.png,"[[6 6 6 ... 6 6 6]
 [6 6 6 ... 6 6 6]
 [6 6 6 ... 5 5 5]
 ...
 [6 6 6 ... 6 6 6]
 [6 6 6 ... 6 6 6]
 [6 6 6 ... 6 6 6]]"
194,3884,0.04363634,COVID-2664.png,"[[ 9  1  1 ...  7  9 17]
 [ 8  2  1 ... 11 13 21]
 [ 8  1  0 ...  9 10 17]
 ...
 [11  3  2 ... 79 83 92]
 [13  5  3 ... 76 85 95]
 [17  7  5 ... 73 84 94]]"
195,1611,0.04363021,Normal-1933.png,"[[  0   0   0 ... 213 215 216]
 [  0   0   0 ... 215 223 227]
 [  0   0   0 ... 196 210 220]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]"
196,4198,0.043568894,COVID-1839.png,"[[170 118 109 ... 110 120 169]
 [146  80  72 ...  76  87 148]
 [147  79  70 ...  64  74 143]
 ...
 [204 175 175 ... 150 152 187]
 [215 192 192 ... 173 175 202]
 [244 238 237 ... 232 233 241]]"
197,4334,0.04352557,COVID-1497.png,"[[206 206 202 ... 138 132 127]
 [201 199 199 ... 142 133 123]
 [195 189 187 ... 145 134 120]
 ...
 [188 191 198 ... 189 184 179]
 [190 193 198 ... 199 193 195]
 [190 189 192 ... 206 204 210]]"
198,8937,0.043507077,Lung_Opacity-3776.png,"[[ 15   5   2 ... 125 156 171]
 [  9   3   2 ...  54  92 132]
 [  8   4   2 ...  13  38  74]
 ...
 [  3   3   3 ...  24  72 125]
 [  7   7   7 ...  27  75 129]
 [ 16  14  13 ...  31  77 131]]"
